PRSPheno	SampleSize	pheno	meanp	meanratio	sdratio	meanr2	cvr2	meanthresh	meanlogp	sdthresh	sdlogp	sdsnp	meansnp	lower	upper
227	SoftImpAll	DS_100K	neuroticism.sensitivity	2.904037034326e-11	0.255737353598899	0.0853645917662109	0.00219237	0.19832581408324	0.29	0.684163750790475	0.271620650499512	0.38929489010513	33447.3273803586	68322	0.0884227537371256	0.423051953460672
228	SoftImpAll	DS_100K	neuroticism.tense	3.41295073275718e-09	0.333610287290837	0.11892764823068	0.002867904	0.293877672181139	0.385	0.592081875395237	0.352806210577737	0.432892750751947	40875.2740104985	77911.1	0.100512096758704	0.56670847782297
229	SoftImpAll	DS_100K	neuroticism.worrytoolong	4.99021191721963e-05	0.170375808256554	0.10619552665066	0.0014609333	0.471059538464244	0.185	0.869897000433602	0.154650142795494	0.369004929942123	29218.3103709529	53059.6	-0.0377674239787399	0.378519040491848
230	SoftImpAll	DS_100K	neuroticismscore.baseline	8.63477663636461e-23	0.53782329881527	0.160670591361981	0.004624999	0.196838047721258	0.175	0.861978875828839	0.116069902309868	0.338945427550181	24739.6950165339	52763.8	0.222908939745787	0.852737657884753
231	SoftImpAll	DS_100K	nvehicles.baseline	0.017495311936	0.0351214071356785	0.0290659197709678	0.00029427377	0.571030473562191	0.305	0.631336373073771	0.260821352227493	0.341719822728548	30602.872009194	71975.9	-0.0218477956154185	0.0920906098867754
232	SoftImpAll	DS_100K	otheractivity.baseline	0.29228607	0.0118057987191415	0.0134279997314772	9.5906595e-05	0.944597825771032	0.1804	1.66478174818886	0.3108344325271	1.21184798151597	46340.7368813996	38716.4	-0.0145130807545539	0.0381246781928369
233	SoftImpAll	DS_100K	otherqualifications.baseline	0.022507953	0.0377622974643966	0.0200959306371429	0.0003255765	0.49074696433292	0.255	0.782390874094432	0.294816327001519	0.397758240150949	36974.6493077802	60049.1	-0.00162572658440355	0.0771503215131968
234	SoftImpAll	DS_100K	physworkinjob.baseline	0.044284105881	0.0559290497628343	0.0304168421627201	0.00050585996	0.606384030708626	0.2452	1.15228787452803	0.305736197108262	1.04116094210328	44164.7273623294	54902.1	-0.00368796087609718	0.115546060401766
235	SoftImpAll	DS_100K	Psypsy	4.79068208866136e-09	0.366120474857945	0.149106821215482	0.003089832	0.242674590062072	0.24	0.822184874961636	0.290402020194993	0.414433470442532	36800.5185152178	57390.1	0.0738711052756	0.65836984444029
236	SoftImpAll	DS_100K	self.bronchitis	0.01130287707954	0.134839734668937	0.0964568947586015	0.0011960834	0.714795005735659	0.395	0.62498774732166	0.360131148950552	0.515163604423392	44854.1324900319	77839.1	-0.0542157790579222	0.323895248395796
237	SoftImpAll	DS_100K	self.highbloodpressure	0.02452022478	0.0646898758550129	0.0293779133975227	0.00055297698	0.398062638441474	0.31	0.619382002601611	0.27264140062238	0.308298194778116	31428.4476365672	72197.8	0.00710916559586835	0.122270586114157
238	SoftImpAll	DS_100K	self.stroke	0.1130991522	0.0549886089297862	0.0393129000734115	0.00051253121	0.846147392241817	0.1351	1.1397940008672	0.117842126027438	0.723476710529707	26854.0698022561	42636.5	-0.0220646752141004	0.132041893073673
239	SoftImpAll	DS_100K	SelfRepDep	7.451164935e-06	0.300307053191296	0.124851436921944	0.002524357	0.280801728078239	0.24	0.852287874528034	0.293257565972304	0.461356280075433	38539.3162721165	56666.5	0.0555982368242869	0.545015869558306
240	SoftImpAll	DS_100K	sibling.bronchitis	0.064469883	0.10278484073495	0.0850276619077998	0.0008154743	0.603082295447207	0.3301	0.829073003902417	0.289701167872459	0.86872051257442	43061.4141664102	71773.7	-0.0638693766043373	0.269439058074238
241	SoftImpAll	DS_100K	sibling.highbloodpressure	0.122121544459	0.0385312074153596	0.0408880217241432	0.00032153431	1.04065273480143	0.0605	2.0602059991328	0.121747689916483	1.02656844012488	28363.7380579892	19350.2	-0.0416093151639611	0.11867172999468
242	SoftImpAll	DS_100K	sibling.nbrothers	0.0042725655567	0.0430233888814215	0.0230581029386335	0.0003687856	0.488861934875538	0.3252	1.12218487496164	0.388723209151876	1.10931224420035	53625.798779754	61655.9	-0.00217049287830024	0.0882172706411432
243	SoftImpAll	DS_100K	sibling.severedepression	0.00514165255244	0.192808112617567	0.113403849641712	0.0015508017	0.492802138538772	0.3851	0.8	0.371106588462129	0.889496267162221	48653.2201840513	74478.5	-0.0294634326801886	0.415079657915324
244	SoftImpAll	DS_100K	smokingexpoutside.baseline	0.031941945	0.0246689295933823	0.0149180456912571	0.00020664781	0.530116362449537	0.14	0.964781748188864	0.102198064778373	0.331092548414579	23124.9538255395	45204.9	-0.00457043996148172	0.0539082991482463
245	SoftImpAll	DS_100K	sports.baseline	0.01030028839	0.0573494739466136	0.0340234990497494	0.0004999072	0.467532598637785	0.28	0.652287874528034	0.181352940116473	0.322727949076257	30840.9818479316	70486.3	-0.0093365841908952	0.124035532084122
246	SoftImpAll	DS_100K	stress.closerelativedeath	0.136617637	0.0410952588455591	0.0478611146154258	0.00031445201	0.822737893397802	0.3	0.684163750790475	0.277888866675551	0.414352603431827	35694.4315422199	69240.3	-0.0527125258006754	0.134903043491794
247	SoftImpAll	DS_100K	stress.finance	0.00350722369129	0.24020076545713	0.153132868584621	0.0019312054	0.49502223496013	0.55	0.409691001300806	0.406201920231798	0.414678761512488	42670.6334228953	95254.6	-0.0599396569687269	0.540341187882987
248	SoftImpAll	DS_100K	stressbinary	0.00035492547415	0.0929320721984196	0.0436781199599576	0.0007821391	0.35578046099112	0.2951	0.854060751224077	0.283168756123349	0.832607442600369	39399.2885575926	67021.2	0.00732295707690267	0.178541187319937
249	SoftImpAll	DS_100K	townsend	0.0002120449658633	0.064742272456841	0.0345628105845456	0.0005558478	0.457618286613932	0.3651	0.864781748188864	0.374836393940373	0.906479276111068	50172.2701207217	70669.8	-0.0030008362888683	0.13248538120255
250	SoftImpAll	DS_100K	trauma	8.3538562003e-05	0.32102138456176	0.116366656441959	0.002742419	0.337087514167448	0.265	0.769897000433602	0.298188978110638	0.408629078288162	38147.080826279	61524.7	0.0929427379355202	0.549100031187999
251	SoftImpAll	DS_100K	unabletowork.baseline	0.0076743582682	0.200660528817446	0.0979605737201487	0.0016789454	0.420444101879604	0.2101	0.949485002168009	0.166192960139712	0.772386777017001	32643.9911394289	57037.2	0.00865780432595448	0.392663253308937
252	SoftImpAll	DS_100K	years.currenthousing.baseline	0.0537305748	0.0198349171792637	0.012181810047702	0.00017368865	0.653647290964631	0.4451	0.739794000867204	0.411144864980702	0.909567715098205	50547.6842327014	80052.2	-0.00404143051423213	0.0437112648727595
253	SoftImpAll	DS_50K	abletoconfide.baseline	0.1526824511	0.0420331514191628	0.0375039922427965	0.000180032474	0.77522888792502	0.1253	1.49208187539524	0.135606497713871	1.07237603896504	32683.97693128	37051.6	-0.0314746733767183	0.115540976215044
254	SoftImpAll	DS_50K	agefirstsex.baseline	0.020148364409	0.0778081491400956	0.0365190112189905	0.00036103757	0.502275538961515	0.4451	0.719382002601611	0.402955870205825	0.900614857554713	48706.9474242524	80825.5	0.0062308871508743	0.149385411129317
255	SoftImpAll	DS_50K	alcoholfreq.baseline	0.065588254071	0.0447922724679117	0.0352729468068258	0.00022855965	0.91465871424951	0.3503	1.21249387366083	0.391989526504075	1.280330962516	55913.5384078748	64483.2	-0.0243427032734669	0.11392724820929
256	SoftImpAll	DS_50K	alevels.baseline	0.02059289483	0.0675230581310032	0.0397521376238487	0.0003202405	0.594884565429681	0.265	0.8	0.300970651946886	0.459967461598777	40272.6645683314	60077.9	-0.0103911316117402	0.145437247873747
257	SoftImpAll	DS_50K	averageatage10.baseline	0.1639023693	0.0416574757106579	0.0371238509804094	0.00021924704	0.89319602211851	0.3302	1.09208187539524	0.385094735819065	1.10800343746141	52880.3349077477	62700.2	-0.0311052722109446	0.11442022363226
258	SoftImpAll	DS_50K	college.baseline	0.0067526786186	0.109695968743288	0.049558603334193	0.0005476269	0.474685105163636	0.32	0.661978875828839	0.284995126663987	0.429605717720186	37794.4271760622	71336.7	0.0125611062082697	0.206830831278306
259	SoftImpAll	DS_50K	currentsmoking.baseline	0.02496775167	0.125549553593538	0.07585905763374	0.000566716	0.530530752538997	0.1801	1.03187587626244	0.145541479387226	0.767746534874322	31741.1282415173	50744.4	-0.0231341993685926	0.274233306555668
260	SoftImpAll	DS_50K	DepAll	0.00148573176876	0.653253131638455	0.311858063732122	0.003081602	0.416659293326135	0.215	0.761978875828839	0.145392189917096	0.311736296939395	26801.9480056954	59384.3	0.0420113267234964	1.26449493655341
261	SoftImpAll	DS_50K	educatedyrs	0.013913943003	0.124641912951114	0.0763392205991284	0.0005596523	0.553819529595291	0.455	0.6	0.410589007808701	0.566212436394044	50591.3790509586	81292.5	-0.0249829594231773	0.274266785325406
262	SoftImpAll	DS_50K	educationage.baseline	0.0740387336	0.0554586385426169	0.0388911635495674	0.0002612323	0.719652135954587	0.485	0.539794000867204	0.392322146541164	0.550751943046473	48228.7110271925	86855.3	-0.0207680420145351	0.131685319099769
263	SoftImpAll	DS_50K	eversmoked.baseline	0.0425937280694	0.0624633546141654	0.0388905912251591	0.00034226828	0.879831873913799	0.4	0.6	0.358236421003411	0.483283974518622	44040.3531322253	78492.7	-0.0137622041871465	0.138688913415477
264	SoftImpAll	DS_50K	familyhappiness.baseline	0.062880371043	0.160710388428885	0.149379802285372	0.0007002896	0.801633111545131	0.2002	1.31249387366083	0.31076993991626	0.998669834622557	45007.7113940859	43997.4	-0.132074024050444	0.453494800908213
265	SoftImpAll	DS_50K	father.age	0.084683105	0.155665679340635	0.132783600818454	0.0006326583	0.65584607039505	0.3151	0.834678748622466	0.294320479145513	0.845310825845969	41616.1289293786	68875.2	-0.104590178263534	0.415921536944804
266	SoftImpAll	DS_50K	father.severedepression	0.07041359805	0.181035726881381	0.1457330881901	0.0007905721	0.76894728619642	0.1802	1.2170696227169	0.166760506915357	0.998452029998943	36687.1469956138	48628.3	-0.104601125971215	0.466672579733977
267	SoftImpAll	DS_50K	financehappiness.baseline	0.00698211056	0.260593354043511	0.259956932549501	0.0010286136	0.487428825889536	0.2401	1.00969100130081	0.301573816281631	0.816215554734975	42064.8353795794	54450.8	-0.248922233753511	0.770108941840533
268	SoftImpAll	DS_50K	getupmorning.baseline	0.01420821172138	0.0651873461807074	0.0567471743212513	0.0002848514	0.783413806115254	0.42	0.672699872793626	0.425049016781202	0.586708835361474	51966.8962707136	75017.7	-0.0460371154889452	0.17641180785036
269	SoftImpAll	DS_50K	GPpsy	1.72168768181035e-08	0.502484714489055	0.161756039804298	0.002427105	0.288740029425094	0.33	0.6	0.187379590967403	0.400231178656571	33731.1678158676	77405	0.185442876472631	0.819526552505478
270	SoftImpAll	DS_50K	happiness.baseline	0.018388490916	0.180325902945643	0.120064280329219	0.000815369	0.579765923663404	0.2952	1.19030899869919	0.399454016266092	1.07955032563771	53658.5498276939	55012.5	-0.0550000864996263	0.415651892390912
271	SoftImpAll	DS_50K	healthhappiness.baseline	0.0301281289065277	0.29838986778825	0.323375633567931	0.0012846485	1.0123112525266	0.2802	1.1698970004336	0.387281350499149	1.06272424477451	49811.1561066171	54327.7	-0.335426374004894	0.932206109581394
272	SoftImpAll	DS_50K	ICD10Dep	0.0242710724	0.274300952959299	0.138836481664745	0.0012465052	0.431943078454105	0.385	0.660205999132796	0.370472671056854	0.532026625272043	47340.9666596138	74700.6	0.00218144889639837	0.5464204570222
273	SoftImpAll	DS_50K	ICD10Dep.exclpsych	0.04825279196	0.255558224425587	0.136988216115615	0.0012304579	0.663557687018877	0.315	0.692081875395238	0.289683735592226	0.465010848359543	39539.1728499163	69814.1	-0.0129386791610178	0.524055128012192
274	SoftImpAll	DS_50K	income.baseline	0.0006906949756	0.118578451118409	0.0564634952473888	0.0005576287	0.391086214978425	0.4001	0.834678748622466	0.426119558079394	0.910057104234464	52418.0905927418	71769.5	0.00791000043352669	0.229246901803291
275	SoftImpAll	DS_50K	insomnia.baseline	0.000665646311	0.099559127960075	0.0396828171486812	0.0004623658	0.326912268482389	0.29	0.709691001300806	0.287518115371304	0.415258487450724	36991.3079293261	66200.1	0.0217808063486598	0.17733744957149
276	SoftImpAll	DS_50K	LifetimeMDD	0.000422615576982	1	0	0.005167034	0.358342265224901	0.305	0.72498774732166	0.299490307763781	0.475927907619443	41140.2480838412	67180.2	1	1
277	SoftImpAll	DS_50K	maternalsmokingatbirth.baseline	0.015737863694	0.111205278376126	0.0897094359230312	0.0004628342	0.650494420986965	0.38	0.622184874961636	0.357615560188436	0.473017915787654	43040.7615427257	75825.2	-0.0646252160330149	0.287035772785267
278	SoftImpAll	DS_50K	mother.age	0.0579544702	0.103993472206296	0.0659426163277812	0.000484253	0.654196567709702	0.325	0.566554624884907	0.151382517704875	0.326488222471786	27722.8782376177	78675	-0.0252540557961547	0.233241000208748
279	SoftImpAll	DS_50K	mother.bronchitis	0.06514094	0.0754546449634113	0.0410324015773706	0.0003342713	0.383273355328005	0.25	0.709151498112135	0.149071198499986	0.363248114058666	29063.1861526648	65708.7	-0.00496886212823512	0.155878152055058
280	SoftImpAll	DS_50K	mother.severedepression	0.022588773266	0.231839446618612	0.249635894315489	0.0008990926	0.564331728213451	0.21	0.852287874528034	0.17606816861659	0.43154281316062	34401.5359581193	55860.5	-0.257446906239747	0.721125799476972
281	SoftImpAll	DS_50K	neuroticism.anxious	0.000540870548593	0.23414353637683	0.0973804760379143	0.0010896282	0.327539793440388	0.62	0.289279003035213	0.34253953543107	0.313974635268271	32652.4648999803	107082.4	0.0432778033425184	0.425009269411142
282	SoftImpAll	DS_50K	neuroticism.fedup	1.21952825154e-06	0.310425878753489	0.169016892873742	0.0013719938	0.282876734491983	0.32	0.661978875828839	0.284995126663987	0.429605717720186	37816.2083505355	71302.3	-0.0208472312790465	0.641698988786024
283	SoftImpAll	DS_50K	neuroticism.guilt	1.590993634212e-05	0.248080003544619	0.181652620050968	0.0010265998	0.346671625658922	0.31	0.661978875828839	0.288482620312251	0.379849885718477	37183.9437584737	69708.9	-0.107959131755278	0.604119138844517
284	SoftImpAll	DS_50K	neuroticism.irritability	9.8604317246e-05	0.232998566929527	0.136698329036785	0.0010194514	0.303029493789085	0.515	0.414266750356873	0.355941630670598	0.397101251556775	37684.0041250927	94892.3	-0.034930157982571	0.500927291841625
285	SoftImpAll	DS_50K	neuroticism.loneliness	0.00054845637597	0.243501261629566	0.184794068426897	0.0010258574	0.351050271340597	0.36	0.61249387366083	0.290402020194993	0.450437481309012	39812.2619469597	76943	-0.118695112487153	0.605697635746285
286	SoftImpAll	DS_50K	neuroticism.miserableness	6.912731614977e-07	0.35192520722804	0.230188551386414	0.0014936082	0.273065202584324	0.335	0.730102999566398	0.374944440328608	0.505945705065461	45571.1221899961	66888.9	-0.0992443534893309	0.80309476794541
287	SoftImpAll	DS_50K	neuroticism.moodswings	6.96431387429837e-07	0.387366212693911	0.257870565984287	0.0016998372	0.366571856526526	0.465	0.572699872793626	0.404866233053174	0.55190428635571	49192.7327050337	83308.1	-0.118060096635291	0.892792522023114
288	SoftImpAll	DS_50K	neuroticism.nerves	0.00269128527807	0.191004804321819	0.158952788800446	0.0007842109	0.522335550685633	0.1502	1.2698970004336	0.148848020925148	0.96054553413196	32528.3524720273	43157.1	-0.120542661727056	0.502552270370693
289	SoftImpAll	DS_50K	neuroticism.nervous	0.0021502378569	0.129872939651088	0.0714328881441954	0.0006032101	0.449986060861175	0.49	0.520411998265592	0.39496835316263	0.5204152040734	47713.4587140312	87432.7	-0.0101355211115348	0.269881400413711
290	SoftImpAll	DS_50K	neuroticism.sensitivity	0.00017022348868213	0.230493783064484	0.179198250157175	0.0009968294	0.449452439150467	0.36	0.61249387366083	0.290402020194993	0.450437481309012	39831.298151635	76916	-0.12073478724358	0.581722353372548
291	SoftImpAll	DS_50K	neuroticism.tense	8.8875785e-06	0.257625950188593	0.152157615787431	0.0011066958	0.132318762238239	0.49	0.539794000867204	0.442718872423573	0.519168002497863	49079.016379372	84175.9	-0.0406029767547715	0.555854877131958
292	SoftImpAll	DS_50K	neuroticism.worrytoolong	0.0029802264756	0.12375201888391	0.0761884581401563	0.0005466503	0.470257124798959	0.425	0.574472749489669	0.405003429340762	0.461448462152972	44731.4676919702	79221.1	-0.0255773590707965	0.273081396838616
293	SoftImpAll	DS_50K	neuroticismscore.baseline	4.14939741480634e-09	0.454426278157521	0.261055214548686	0.002010322	0.333776203101818	0.445	0.492081875395238	0.330361754579565	0.41246483964665	38717.7348833839	87405.5	-0.0572419423579038	0.966094498672947
294	SoftImpAll	DS_50K	nvehicles.baseline	0.056686944	0.0325822338853626	0.0131522975872198	0.0001653338	0.46092702760053	0.5102	0.844369749923271	0.44057558312331	1.18206776780629	55825.8214131736	84491.3	0.00680373061441185	0.0583607371563133
295	SoftImpAll	DS_50K	otheractivity.baseline	0.205017276	0.0256072471181399	0.024754507542036	0.00011217195	0.865620013549676	0.1755	1.82218487496164	0.309928755254064	1.27974051972425	47027.8893666065	36588.5	-0.0229115876642506	0.0741260819005303
296	SoftImpAll	DS_50K	otherqualifications.baseline	0.115256548	0.0348267585258094	0.0216454434844963	0.0001792209	0.71966868949782	0.3851	0.754060751224077	0.349520449250748	0.872240912421047	44004.7228209024	76590.9	-0.00759831070380339	0.0772518277554222
297	SoftImpAll	DS_50K	physworkinjob.baseline	0.07279275122	0.105654464968516	0.130891217399729	0.00037107635	0.785625782866287	0.2002	1.2698970004336	0.304448791534252	0.994757899055267	42713.4257172145	45193.5	-0.150892321134954	0.362201251071985
298	SoftImpAll	DS_50K	Psypsy	1.036871163243e-05	0.367979405543345	0.133044862180956	0.0017633434	0.340347437328507	0.195	0.872699872793626	0.178652362611488	0.395135115416724	32866.447133141	52932.6	0.107211475668671	0.628747335418018
299	SoftImpAll	DS_50K	self.bronchitis	0.029761840154	0.246311246868907	0.247158216213331	0.0010205838	0.614736165793571	0.28	0.714266750356873	0.277088032541605	0.401998619193237	35031.7682771256	65435.8	-0.238118856909221	0.730741350647036
300	SoftImpAll	DS_50K	self.highbloodpressure	0.03237211875	0.0755518123450847	0.0610333184392969	0.00035544099	0.70592958898025	0.2753	1.3397940008672	0.390811420849835	1.21142141501922	51789.829519468	52157.9	-0.0440734917959372	0.195177116486107
301	SoftImpAll	DS_50K	self.stroke	0.18411913	0.0819675845970106	0.080646885865886	0.00034891425	0.638282056005826	0.1452	1.31249387366083	0.158700136525881	0.954100788954858	34265.7379836867	41183.3	-0.076100311700126	0.240035480894147
302	SoftImpAll	DS_50K	SelfRepDep	0.000963582579	0.259609788524175	0.120116001763768	0.0011751665	0.266385250560788	0.245	0.842596873227228	0.301339601704714	0.451038622224815	39702.2179587545	56274.2	0.0241824250671897	0.49503715198116
303	SoftImpAll	DS_50K	sibling.bronchitis	0.0880815779	0.163543679861189	0.11910387336223	0.0007309763	0.713763782296146	0.2052	1.28239087409443	0.30847863243127	1.00357870986304	44462.0304274707	45539.8	-0.0698999119287818	0.39698727165116
304	SoftImpAll	DS_50K	sibling.highbloodpressure	0.0848710776	0.0516052802397462	0.0305887856708807	0.00025737349	0.693471075989026	0.3203	1.25228787452803	0.390737493579627	1.25478334121949	54030.7863253288	60025.4	-0.00834873967517988	0.111559300154672
305	SoftImpAll	DS_50K	sibling.nbrothers	0.01714213757	0.0715575804883125	0.0598401287456075	0.00028701829	0.493712102960574	0.2901	0.969897000433602	0.380558201126246	0.84617002399822	46761.4166623154	57985.6	-0.0457290718530781	0.188844232829703
306	SoftImpAll	DS_50K	sibling.severedepression	0.006917197858	0.23526825996311	0.121795197802238	0.0011183032	0.477277723523294	0.32	0.752287874528034	0.375795452636434	0.489642281033774	45306.4830912751	64448.9	-0.00345032772927625	0.473986847655496
307	SoftImpAll	DS_50K	smokingexpoutside.baseline	0.1272636155	0.0309741390174134	0.0229616069446995	0.00016311515	0.764273690234167	0.2852	1.1	0.317824479862707	1.07604380764084	48108.9017566742	60277.7	-0.0140306105941975	0.0759788886290244
308	SoftImpAll	DS_50K	sports.baseline	0.0340611819	0.0737563284592863	0.0524717556634185	0.0003399197	0.533491878044328	0.095	1.13290587192642	0.0864420165325996	0.293628156781799	20134.7099476942	33388.3	-0.029088312641014	0.176600969559587
309	SoftImpAll	DS_50K	stress.closerelativedeath	0.26517932	0.0370688144254353	0.0358791202178209	0.00014611258	0.651011384668703	0.1452	1.32498774732166	0.165553482462785	0.952163341854766	35365.569337202	40698.1	-0.0332542612014937	0.107391890052364
310	SoftImpAll	DS_50K	stress.finance	0.00104353983	0.294877259295115	0.199148703208249	0.0012580501	0.229516287723952	0.165	0.879588001734408	0.108140854650056	0.323597522001628	23305.1507668727	50111.6	-0.0954541989930532	0.685208717583283
311	SoftImpAll	DS_50K	stressbinary	0.00657709391424	0.120994313531799	0.0842256281278339	0.0005312768	0.502391971121598	0.2151	1.00457574905607	0.184035292509043	0.812434525003694	38000.8710808055	55517.7	-0.044087917598755	0.286076544662354
312	SoftImpAll	DS_50K	townsend	0.00486323448116	0.081576535588613	0.0409901623986287	0.0003980459	0.555005831282557	0.2151	0.992081875395238	0.177895381240398	0.809226279950116	36854.8512592907	56089.3	0.00123581728730084	0.161917253889925
313	SoftImpAll	DS_50K	trauma	0.005738108933	0.327852136908714	0.227352530170542	0.0015124834	0.546704601734776	0.3901	0.839794000867204	0.433105183529359	0.888557921051886	52451.0538376283	69756.7	-0.117758822225549	0.773463096042977
314	SoftImpAll	DS_50K	unabletowork.baseline	0.00229397704	0.299339767655014	0.233183413010077	0.0012876709	0.299149253814087	0.29	0.742596873227228	0.302581485810939	0.448956358157774	40541.2623446779	64616.5	-0.157699721844738	0.756379257154765
315	SoftImpAll	DS_50K	years.currenthousing.baseline	0.1169650099	0.0358289528778096	0.0314503804377309	0.000163084409	0.86490030706498	0.3501	0.864781748188864	0.374061922978298	0.883985034376324	48593.7423273592	68330.4	-0.0258137927801429	0.0974716985357622
316	SoftImpAll	Full	abletoconfide.baseline	0.000839104822951727	0.0375703011088155	0.0154973576738408	0.0007923268	0.472966238943858	0.20157003	1.13738892605161	0.29864960707101	0.731848030801869	41347.7217236129	49323.2	0.00719548006808758	0.0679451221495433
317	SoftImpAll	Full	agefirstsex.baseline	6.0544532823937e-05	0.0412805627182768	0.0142438157270496	0.0008746385	0.394348219621455	0.400175	0.522130984093329	0.335972049308669	0.340088717407245	34120.5258147904	84436.9	0.0133626838932596	0.0691984415432941
318	SoftImpAll	Full	alcoholfreq.baseline	3.66261837093385e-06	0.0593960750883436	0.0326356042113604	0.001184946	0.375491421811626	0.23799503	0.820237437896466	0.282881101492211	0.434481963502603	33916.0228499091	60673.8	-0.00456970916592266	0.12336185934261
319	SoftImpAll	Full	alevels.baseline	4.64666899042e-06	0.063411706598878	0.0257842555201649	0.0012809398	0.301838295377504	0.22830004	0.999513029913395	0.304779435956931	0.628122058135471	42211.2727104186	54657.5	0.0128745657793548	0.113948847418401
320	SoftImpAll	Full	averageatage10.baseline	3.68009591244e-05	0.0503120900758247	0.0197427511277932	0.0010361175	0.342360401454056	0.11139006	1.52183810634182	0.182111497897127	0.792690096314186	37301.9606395636	33099	0.01161629786535	0.0890078822862993
321	SoftImpAll	Full	college.baseline	1.35518353223816e-06	0.0853086191591869	0.0313713667039571	0.0017612678	0.347403765395556	0.31868001	0.632799260159497	0.273981356949704	0.380646030112054	32841.0291075728	75443.2	0.0238207404194311	0.146796497898943
322	SoftImpAll	Full	currentsmoking.baseline	8.5298792225e-07	0.10468055430404	0.032985193451681	0.002135946	0.217984542781919	0.10925006	1.16461253803752	0.0984867196631235	0.469863137894356	25155.3542734389	39912.8	0.040029575138745	0.169331533469335
323	SoftImpAll	Full	DepAll	1.18832513911e-15	0.658954444613249	0.227273788414962	0.01330999	0.142444840508352	0.18282504	0.933713474649708	0.162947778846825	0.462981605591995	32369.8784813907	54326.3	0.213497819319924	1.10441106990657
324	SoftImpAll	Full	educatedyrs	1.4095490936e-09	0.127750192460459	0.0344120362956188	0.002626123	0.163604034427543	0.19534002	0.855980692025585	0.151087386768208	0.409538800725715	29228.006259028	58192.1	0.0603026013210465	0.195197783599872
325	SoftImpAll	Full	educationage.baseline	2.0001235532e-06	0.06122933647642	0.0185212310549647	0.0012631175	0.257978352422346	0.23299503	0.816563219040252	0.283892047057606	0.392858025738883	33209.4418970134	59889	0.0249277236086891	0.0975309493441508
326	SoftImpAll	Full	eversmoked.baseline	1.397795301048e-07	0.0679083677935978	0.0234385176364002	0.0014034104	0.276057200753167	0.04805006	1.75624091812621	0.0773351332441501	0.680213902205129	21997.7932974095	21023.8	0.0219688732262534	0.113847862360942
327	SoftImpAll	Full	familyhappiness.baseline	3.14924758179856e-07	0.145754172504558	0.0339950629269398	0.003097365	0.320151720115933	0.10771004	1.32183966230572	0.102388846040756	0.775066648687724	26702.0651188464	38591.5	0.0791238491677565	0.21238449584136
328	SoftImpAll	Full	father.age	0.002291835057	0.0869634509061403	0.0499172937986795	0.001748105	0.400763952757795	0.151495055	1.06490190473068	0.1396146044655	0.60578539891622	29931.5549287964	48350.3	-0.0108744449392715	0.184801346751552
329	SoftImpAll	Full	father.severedepression	0.00011607546869831	0.144224564178135	0.0524995691612775	0.002989329	0.344523973344864	0.081810045	1.50898303372057	0.0805935700433679	0.83417903803093	24625.4588453585	31865.3	0.041325408622031	0.247123719734239
330	SoftImpAll	Full	financehappiness.baseline	9.60604047251071e-08	0.167600996789034	0.0381774718195016	0.00358293	0.313952922389979	0.19328507	1.00335925674749	0.294421527392845	0.504696816255199	36510.6685072246	49749.2	0.0927731520228105	0.242428841555257
331	SoftImpAll	Full	getupmorning.baseline	1.49102827402623e-10	0.0826300527489533	0.0226070624795989	0.001730256	0.255993309381338	0.21016503	0.797771363114609	0.152362708889391	0.354708516673946	28545.8084724263	61389.3	0.0383202102889394	0.126939895208967
332	SoftImpAll	Full	GPpsy	4.05143000003548e-49	0.572988363941407	0.158602785612879	0.011716271	0.0989173468283287	0.20539502	0.729460385752929	0.0909678251679106	0.207659424619411	17511.2929772	63804.2	0.262126904140164	0.88384982374265
333	SoftImpAll	Full	happiness.baseline	5.182719884667e-08	0.177256052513097	0.0542768855100091	0.003692029	0.268783231967782	0.07868507	1.18062100541023	0.0411950795484404	0.306079854258203	12774.0828694492	34765.6	0.070873356913479	0.283638748112715
334	SoftImpAll	Full	healthhappiness.baseline	2.038719844071e-11	0.243228073378005	0.0515831889901673	0.005073487	0.191247185128154	0.20686504	1.00728713486635	0.3016109689591	0.555703735041608	39325.2138072877	51393.1	0.142125022957277	0.344331123798732
335	SoftImpAll	Full	ICD10Dep	9.750667576115e-09	0.317054375159136	0.120427507840059	0.006419652	0.251061882226498	0.19417005	0.824100114554585	0.134063938095897	0.341920170922076	26726.4993303567	59004.3	0.0810164597926196	0.553092290525652
336	SoftImpAll	Full	ICD10Dep.exclpsych	6.3142130282799e-07	0.30442269227569	0.129325467723134	0.00614198	0.294117663492314	0.15175006	1.00682110224071	0.132860860104774	0.461406379794554	28824.7174412286	48986.7	0.0509447755383475	0.557900609013032
337	SoftImpAll	Full	income.baseline	8.99921421545466e-12	0.105572500203547	0.0421530340505231	0.002158448	0.257873978879879	0.12628007	1.04860243388228	0.119985611548506	0.365591896641417	25331.7779426027	44099.8	0.022952553464522	0.188192446942573
338	SoftImpAll	Full	insomnia.baseline	3.70439106107846e-13	0.103378782616924	0.0468347522439057	0.002071474	0.250168965287449	0.27209501	0.646194687811464	0.138572289834989	0.324568874927376	25325.6589167324	73677.7	0.0115826682188691	0.195174897014979
339	SoftImpAll	Full	LifetimeMDD	1.05899976235592e-15	1	0	0.02136691	0.189600562362208	0.27116504	0.812889389331615	0.305823408576116	0.496379971750151	40603.2881345013	63740	1	1
