Phenotype	Set	Threshold	PRS.R2	Full.R2	Null.R2	Prevalence	Coefficient	Standard.Error	P	Num_SNP	pheno	prs	test	prs.test	MDD.R2	ratio
135	-	Base	1	0.000261663	0.00147705	0.00121538	-	-24200.3	8502.72	0.0044276	116103	agefirstsex.baseline	Soft-ImpAll	5	Soft-ImpAll:5	0.00835222	0.0313285569585092
136	-	Base	1	0.00105163	0.00331364	0.00226201	-	-48651.6	8512.83	1.10646e-08	116103	agefirstsex.baseline	Soft-ImpAll	6	Soft-ImpAll:6	0.0161662	0.0650511561158467
137	-	Base	1	0.000533864	0.00203921	0.00150534	-	-35133.9	8633.12	4.71966e-05	116103	agefirstsex.baseline	Soft-ImpAll	7	Soft-ImpAll:7	0.0120635	0.0442544866746798
138	-	Base	1	0.000503982	0.00185133	0.00134735	-	-33244.5	8400.87	7.59798e-05	116103	agefirstsex.baseline	Soft-ImpAll	8	Soft-ImpAll:8	0.0184354	0.0273377306703408
139	-	Base	1	0.000188188	0.00220346	0.00201528	-	-20618.8	8533.56	0.015689	116103	agefirstsex.baseline	Soft-ImpAll	9	Soft-ImpAll:9	0.0155093	0.0121338809617455
140	-	Base	1	0.000858314	0.00227368	0.00141537	-	-43950.3	8515.88	2.47181e-07	116103	agefirstsex.baseline	Soft-ImpAll	10	Soft-ImpAll:10	0.0155551	0.0551789445262326
141	-	Base	1	0.000685317	0.00255644	0.00187112	-	18938.8	4109.89	4.07964e-06	116103	agefirstsex.baseline	GPpsy	1	GPpsy:1	0.00759726	0.0902058110424021
142	-	Base	1	0.000199234	0.00222866	0.00202942	-	10130.1	4069.5	0.0128059	116103	agefirstsex.baseline	GPpsy	2	GPpsy:2	0.0032396	0.0614995678478825
143	-	Base	1	0.000557763	0.00205498	0.00149722	-	17210.3	4138.29	3.20803e-05	116103	agefirstsex.baseline	GPpsy	3	GPpsy:3	0.0129498	0.0430711671222722
144	-	Base	1	0.000125764	0.00130143	0.00117567	-	8111.71	4110.19	0.0484407	116103	agefirstsex.baseline	GPpsy	4	GPpsy:4	0.0185382	0.00678404591600047
145	-	Base	1	9.98922e-05	0.00131528	0.00121538	-	7244.1	4119.67	0.0786863	116103	agefirstsex.baseline	GPpsy	5	GPpsy:5	0.00873459	0.0114363925496217
146	-	Base	1	0.000692539	0.00295455	0.00226201	-	18916.1	4079.39	3.54946e-06	116103	agefirstsex.baseline	GPpsy	6	GPpsy:6	0.0113631	0.060946308665769
147	-	Base	1	0.000126493	0.00163184	0.00150534	-	8180.65	4130.47	0.047649	116103	agefirstsex.baseline	GPpsy	7	GPpsy:7	0.00726266	0.01741689683945
148	-	Base	1	0.000249823	0.00159717	0.00134735	-	11375.6	4083.44	0.00534289	116103	agefirstsex.baseline	GPpsy	8	GPpsy:8	0.0144098	0.017337020638732
149	-	Base	1	0.000374594	0.00238987	0.00201528	-	13978.6	4100.19	0.000652257	116103	agefirstsex.baseline	GPpsy	9	GPpsy:9	0.0126278	0.0296642328830042
150	-	Base	1	0.000491064	0.00190643	0.00141537	-	16013	4102.73	9.52104e-05	116103	agefirstsex.baseline	GPpsy	10	GPpsy:10	0.00556706	0.08820885709872
151	-	Base	1	0.000776988	0.00264811	0.00187112	-	25935.2	5285.48	9.30122e-07	116103	agefirstsex.baseline	MTAG.Envs	1	MTAG.Envs:1	0.0103528	0.075051000695464
152	-	Base	1	0.000854791	0.00288422	0.00202942	-	26884.8	5212.49	2.5144e-07	116103	agefirstsex.baseline	MTAG.Envs	2	MTAG.Envs:2	0.00537623	0.158994499863287
153	-	Base	1	0.00155561	0.00305283	0.00149722	-	36439.7	5244.04	3.75703e-12	116103	agefirstsex.baseline	MTAG.Envs	3	MTAG.Envs:3	0.0152979	0.101687813360004
154	-	Base	1	0.00138377	0.00255944	0.00117567	-	34200	5220.93	5.82182e-11	116103	agefirstsex.baseline	MTAG.Envs	4	MTAG.Envs:4	0.0172472	0.0802315738206781
155	-	Base	1	0.00091441	0.00212979	0.00121538	-	26273	4936.35	1.03143e-07	106880	agefirstsex.baseline	MTAG.Envs	5	MTAG.Envs:5	0.00527737	0.173270018967781
156	-	Base	1	0.00167284	0.00393486	0.00226201	-	36402.1	5048.59	5.70852e-13	112754	agefirstsex.baseline	MTAG.Envs	6	MTAG.Envs:6	0.0106388	0.157239538293793
157	-	Base	1	0.00132353	0.00282888	0.00150534	-	33935.7	5293.88	1.47257e-10	116103	agefirstsex.baseline	MTAG.Envs	7	MTAG.Envs:7	0.0129106	0.102514987684538
158	-	Base	1	0.00125308	0.00260043	0.00134735	-	32135.3	5148.03	4.36905e-10	116103	agefirstsex.baseline	MTAG.Envs	8	MTAG.Envs:8	0.0173059	0.0724076759948919
159	-	Base	1	0.000638447	0.00265372	0.00201528	-	23759.5	5337.52	8.56046e-06	116103	agefirstsex.baseline	MTAG.Envs	9	MTAG.Envs:9	0.011762	0.0542804795102874
160	-	Base	1	0.00200558	0.00342094	0.00141537	-	40819.9	5171.23	3.03093e-15	116103	agefirstsex.baseline	MTAG.Envs	10	MTAG.Envs:10	0.0169655	0.118215201438213
161	-	Base	1	6.85488e-06	0.00187798	0.00187112	-	2083.15	4521.59	0.645008	116103	agefirstsex.baseline	MTAG.FamilyHistory	1	MTAG.FamilyHistory:1	0.00739916	0.000926440298628493
162	-	Base	1	3.27872e-06	0.0020327	0.00202942	-	-1395.64	4370.93	0.749501	111248	agefirstsex.baseline	MTAG.FamilyHistory	2	MTAG.FamilyHistory:2	0.00332641	0.00098566322251316
163	-	Base	1	1.99544e-06	0.00149921	0.00149722	-	1125.3	4525.11	0.80361	116103	agefirstsex.baseline	MTAG.FamilyHistory	3	MTAG.FamilyHistory:3	0.00835418	0.000238855279632471
164	-	Base	1	5.22166e-06	0.00118089	0.00117567	-	1792.87	4458.58	0.687602	116103	agefirstsex.baseline	MTAG.FamilyHistory	4	MTAG.FamilyHistory:4	0.0130457	0.000400259089201806
165	-	Base	1	6.22769e-07	0.00121601	0.00121538	-	-595.686	4290.61	0.889582	106880	agefirstsex.baseline	MTAG.FamilyHistory	5	MTAG.FamilyHistory:5	0.00342996	0.000181567423526805
166	-	Base	1	0.000206954	0.00246897	0.00226201	-	11333.7	4472.25	0.0112744	116103	agefirstsex.baseline	MTAG.FamilyHistory	6	MTAG.FamilyHistory:6	0.01253	0.0165166799680766
167	-	Base	1	0.000214166	0.00171951	0.00150534	-	11916.4	4623.74	0.00996471	116103	agefirstsex.baseline	MTAG.FamilyHistory	7	MTAG.FamilyHistory:7	0.00650301	0.032933364703422
168	-	Base	1	1.24848e-05	0.00135984	0.00134735	-	2821.61	4531.32	0.533493	116103	agefirstsex.baseline	MTAG.FamilyHistory	8	MTAG.FamilyHistory:8	0.015891	0.000785652255993959
169	-	Base	1	3.68489e-06	0.00201896	0.00201528	-	-1550.41	4586.02	0.735311	116103	agefirstsex.baseline	MTAG.FamilyHistory	9	MTAG.FamilyHistory:9	0.0117421	0.000313818652540857
170	-	Base	1	2.2746e-05	0.00143811	0.00141537	-	3668.4	4368.15	0.401023	111159	agefirstsex.baseline	MTAG.FamilyHistory	10	MTAG.FamilyHistory:10	0.00740486	0.00307176638045824
171	-	Base	1	0.000634216	0.00250534	0.00187112	-	17717.1	3996.77	9.33085e-06	116103	agefirstsex.baseline	MTAG.Multitraits	1	MTAG.Multitraits:1	0.0134844	0.0470333125685978
172	-	Base	1	0.000389863	0.00241929	0.00202942	-	13547.9	3890.32	0.000497501	111248	agefirstsex.baseline	MTAG.Multitraits	2	MTAG.Multitraits:2	0.00596853	0.0653197688543075
173	-	Base	1	0.00104078	0.002538	0.00149722	-	22565.6	3971.19	1.34062e-08	116103	agefirstsex.baseline	MTAG.Multitraits	3	MTAG.Multitraits:3	0.0209125	0.0497683203825463
174	-	Base	1	0.000602091	0.00177776	0.00117567	-	16854.9	3902.28	1.57055e-05	116103	agefirstsex.baseline	MTAG.Multitraits	4	MTAG.Multitraits:4	0.0255137	0.0235987332295982
175	-	Base	1	0.00027228	0.00148766	0.00121538	-	10679.1	3678.18	0.00369437	106880	agefirstsex.baseline	MTAG.Multitraits	5	MTAG.Multitraits:5	0.00707515	0.0384839897387335
176	-	Base	1	0.00120989	0.0034719	0.00226201	-	23408.9	3818.4	8.8629e-10	112754	agefirstsex.baseline	MTAG.Multitraits	6	MTAG.Multitraits:6	0.0171257	0.0706476231628488
177	-	Base	1	0.000827346	0.00233269	0.00150534	-	20234.8	3993.45	4.06448e-07	116103	agefirstsex.baseline	MTAG.Multitraits	7	MTAG.Multitraits:7	0.0156206	0.0529650589606033
178	-	Base	1	0.000763078	0.00211043	0.00134735	-	19177.9	3937.97	1.12146e-06	116103	agefirstsex.baseline	MTAG.Multitraits	8	MTAG.Multitraits:8	0.0225282	0.0338721247148019
179	-	Base	1	0.000354849	0.00237013	0.00201528	-	13090.1	3945	0.000907214	113372	agefirstsex.baseline	MTAG.Multitraits	9	MTAG.Multitraits:9	0.0194289	0.0182639778886092
180	-	Base	1	0.00096778	0.00238315	0.00141537	-	21184.9	3865.49	4.27402e-08	111159	agefirstsex.baseline	MTAG.Multitraits	10	MTAG.Multitraits:10	0.0157119	0.0615953512942419
181	-	Base	1	0.000755809	0.00216761	0.0014118	-	-10779.7	2134.85	4.45484e-07	116103	alcoholfreq.baseline	Auto-ImpOnly	1	Auto-ImpOnly:1	0.00732606	0.103167186727927
182	-	Base	1	0.00095958	0.00194089	0.000981311	-	-12098.2	2126.58	1.28814e-08	116103	alcoholfreq.baseline	Auto-ImpOnly	2	Auto-ImpOnly:2	0.0019489	0.492370054902766
183	-	Base	1	0.000875768	0.0034353	0.00255953	-	-11619.5	2135.95	5.36635e-08	116103	alcoholfreq.baseline	Auto-ImpOnly	3	Auto-ImpOnly:3	0.0148448	0.0589949342530718
184	-	Base	1	0.000675125	0.001821	0.00114588	-	-10279.4	2154.29	1.83532e-06	116103	alcoholfreq.baseline	Auto-ImpOnly	4	Auto-ImpOnly:4	0.0165877	0.040700338202403
185	-	Base	1	0.00079325	0.00223247	0.00143922	-	-10780.7	2083.76	2.30848e-07	116103	alcoholfreq.baseline	Auto-ImpOnly	5	Auto-ImpOnly:5	0.00757765	0.104682850224014
186	-	Base	1	0.000604782	0.00258844	0.00198366	-	-9640.4	2133.56	6.25034e-06	116103	alcoholfreq.baseline	Auto-ImpOnly	6	Auto-ImpOnly:6	0.0106043	0.0570317701309846
187	-	Base	1	0.000736427	0.00225692	0.00152049	-	-10696.1	2145.76	6.23437e-07	116103	alcoholfreq.baseline	Auto-ImpOnly	7	Auto-ImpOnly:7	0.00875058	0.0841575072738036
188	-	Base	1	0.000574963	0.00245191	0.00187695	-	-9349.02	2122.51	1.06256e-05	116103	alcoholfreq.baseline	Auto-ImpOnly	8	Auto-ImpOnly:8	0.00980753	0.0586246486118319
189	-	Base	1	0.000936986	0.00275717	0.00182019	-	-12051.8	2142.68	1.87376e-08	116103	alcoholfreq.baseline	Auto-ImpOnly	9	Auto-ImpOnly:9	0.0108541	0.0863255359725818
190	-	Base	1	0.000398255	0.00239274	0.00199449	-	-7664.24	2090.67	0.000246822	116103	alcoholfreq.baseline	Auto-ImpOnly	10	Auto-ImpOnly:10	0.00666598	0.0597444036735784
191	-	Base	1	0.00116277	0.00257457	0.0014118	-	-13614.4	2173.34	3.79081e-10	116103	alcoholfreq.baseline	Auto-ImpAll	1	Auto-ImpAll:1	0.0105138	0.110594647035325
192	-	Base	1	0.0015545	0.00253581	0.000981311	-	-15819.7	2184.11	4.47982e-13	116103	alcoholfreq.baseline	Auto-ImpAll	2	Auto-ImpAll:2	0.0039762	0.390951159398421
193	-	Base	1	0.00116191	0.00372144	0.00255953	-	-13669.5	2181.23	3.72835e-10	116103	alcoholfreq.baseline	Auto-ImpAll	3	Auto-ImpAll:3	0.018512	0.0627652333621435
194	-	Base	1	0.000781883	0.00192776	0.00114588	-	-11277.1	2195.99	2.8325e-07	116103	alcoholfreq.baseline	Auto-ImpAll	4	Auto-ImpAll:4	0.0217962	0.0358724456556647
195	-	Base	1	0.00137709	0.00281631	0.00143922	-	-14625.6	2144.92	9.34103e-12	116103	alcoholfreq.baseline	Auto-ImpAll	5	Auto-ImpAll:5	0.0102277	0.134643174907359
196	-	Base	1	0.000827255	0.00281092	0.00198366	-	-11490.5	2174.1	1.26368e-07	116103	alcoholfreq.baseline	Auto-ImpAll	6	Auto-ImpAll:6	0.0165399	0.0500157195629961
197	-	Base	1	0.000688676	0.00220917	0.00152049	-	-10517.8	2181.97	1.43944e-06	116103	alcoholfreq.baseline	Auto-ImpAll	7	Auto-ImpAll:7	0.0120507	0.0571482154563635
198	-	Base	1	0.000647978	0.00252492	0.00187695	-	-10098.5	2159.56	2.93378e-06	116103	alcoholfreq.baseline	Auto-ImpAll	8	Auto-ImpAll:8	0.0169171	0.0383031370624989
199	-	Base	1	0.00110491	0.0029251	0.00182019	-	-13326.9	2181.74	1.01731e-09	116103	alcoholfreq.baseline	Auto-ImpAll	9	Auto-ImpAll:9	0.0164276	0.0672593683800433
200	-	Base	1	0.000579927	0.00257441	0.00199449	-	-9480.94	2143	9.71285e-06	116103	alcoholfreq.baseline	Auto-ImpAll	10	Auto-ImpAll:10	0.0140564	0.0412571497680772
201	-	Base	1	0.000334197	0.00174599	0.0014118	-	1526.11	454.613	0.000788964	116103	alcoholfreq.baseline	LifetimeMDD	1	LifetimeMDD:1	0.00413299	0.0808608295689077
202	-	Base	1	0.000524066	0.00150538	0.000981311	-	1903.16	452.772	2.63662e-05	116103	alcoholfreq.baseline	LifetimeMDD	2	LifetimeMDD:2	0.00184968	0.283327926992777
203	-	Base	1	0.000343537	0.00290307	0.00255953	-	1539.31	451.912	0.000659469	116103	alcoholfreq.baseline	LifetimeMDD	3	LifetimeMDD:3	0.00514423	0.0667810342850145
204	-	Base	1	0.000116661	0.00126254	0.00114588	-	899.089	453.408	0.0473803	116103	alcoholfreq.baseline	LifetimeMDD	4	LifetimeMDD:4	0.00607482	0.0192040257982953
205	-	Base	1	0.000569738	0.00200896	0.00143922	-	1881.2	429.093	1.16804e-05	106880	alcoholfreq.baseline	LifetimeMDD	5	LifetimeMDD:5	0.00201922	0.282157466744585
206	-	Base	1	0.00034584	0.0023295	0.00198366	-	1535.64	449.487	0.000635235	116103	alcoholfreq.baseline	LifetimeMDD	6	LifetimeMDD:6	0.00634744	0.0544849577152364
207	-	Base	1	5.18593e-05	0.00157235	0.00152049	-	604.555	457.185	0.186063	116103	alcoholfreq.baseline	LifetimeMDD	7	LifetimeMDD:7	0.00553616	0.00936737738793676
208	-	Base	1	0.000111426	0.00198837	0.00187695	-	872.449	450.039	0.0525578	116103	alcoholfreq.baseline	LifetimeMDD	8	LifetimeMDD:8	0.0100526	0.0110842965998846
209	-	Base	1	0.000140458	0.00196065	0.00182019	-	981.161	450.727	0.0294993	116103	alcoholfreq.baseline	LifetimeMDD	9	LifetimeMDD:9	0.00712439	0.0197150913972986
210	-	Base	1	0.000195946	0.00219043	0.00199449	-	1150.63	447.515	0.0101404	116103	alcoholfreq.baseline	LifetimeMDD	10	LifetimeMDD:10	0.00847227	0.023127922032702
211	-	Base	1	0.000359951	0.00177175	0.0014118	-	-6479.26	1859.75	0.000494723	110745	alcoholfreq.baseline	Soft-ImpOnly	1	Soft-ImpOnly:1	0.00828661	0.0434376663074526
212	-	Base	1	0.000996021	0.00197733	0.000981311	-	-11019	1901.08	6.84537e-09	116103	alcoholfreq.baseline	Soft-ImpOnly	2	Soft-ImpOnly:2	0.00393597	0.253056044634487
213	-	Base	1	0.000869713	0.00342924	0.00255953	-	-10306.4	1901.16	5.9638e-08	116103	alcoholfreq.baseline	Soft-ImpOnly	3	Soft-ImpOnly:3	0.0107091	0.0812125201931068
214	-	Base	1	0.000340266	0.00148614	0.00114588	-	-6455.08	1905.87	0.000707558	116103	alcoholfreq.baseline	Soft-ImpOnly	4	Soft-ImpOnly:4	0.0144168	0.0236020476111204
215	-	Base	1	0.000945807	0.00238502	0.00143922	-	-10567.8	1870.5	1.61986e-08	116103	alcoholfreq.baseline	Soft-ImpOnly	5	Soft-ImpOnly:5	0.00531333	0.178006447933782
216	-	Base	1	0.000465958	0.00244962	0.00198366	-	-7514.34	1894.77	7.32927e-05	116103	alcoholfreq.baseline	Soft-ImpOnly	6	Soft-ImpOnly:6	0.0106193	0.0438784100646935
217	-	Base	1	0.000219611	0.00174011	0.00152049	-	-5174.76	1901.5	0.00650371	116103	alcoholfreq.baseline	Soft-ImpOnly	7	Soft-ImpOnly:7	0.0102368	0.021453090809628
218	-	Base	1	0.000359125	0.00223607	0.00187695	-	-6549.26	1881.57	0.000500653	116103	alcoholfreq.baseline	Soft-ImpOnly	8	Soft-ImpOnly:8	0.0182462	0.0196821803992064
219	-	Base	1	0.000416948	0.00223714	0.00182019	-	-7131.79	1901.27	0.000176377	116103	alcoholfreq.baseline	Soft-ImpOnly	9	Soft-ImpOnly:9	0.0113222	0.0368257052516295
220	-	Base	1	0.000263696	0.00225818	0.00199449	-	-5616.32	1882.9	0.0028582	116103	alcoholfreq.baseline	Soft-ImpOnly	10	Soft-ImpOnly:10	0.013756	0.0191695260250073
221	-	Base	1	0.000790178	0.00220197	0.0014118	-	-11006.8	2131.86	2.44363e-07	116103	alcoholfreq.baseline	Soft-ImpAll	1	Soft-ImpAll:1	0.0108366	0.0729175202554307
222	-	Base	1	0.00130566	0.00228697	0.000981311	-	-14186.8	2137.46	3.2443e-11	116103	alcoholfreq.baseline	Soft-ImpAll	2	Soft-ImpAll:2	0.00495707	0.263393496561477
223	-	Base	1	0.00086054	0.00342007	0.00255953	-	-11535.9	2139.28	6.99843e-08	116103	alcoholfreq.baseline	Soft-ImpAll	3	Soft-ImpAll:3	0.0157596	0.0546041777710094
224	-	Base	1	0.000579546	0.00172542	0.00114588	-	-9476.05	2143.54	9.86685e-06	116103	alcoholfreq.baseline	Soft-ImpAll	4	Soft-ImpAll:4	0.0201475	0.0287651569673657
225	-	Base	1	0.00115826	0.00259748	0.00143922	-	-13137.9	2101.11	4.07904e-10	116103	alcoholfreq.baseline	Soft-ImpAll	5	Soft-ImpAll:5	0.00835222	0.138676902667794
226	-	Base	1	0.000727013	0.00271067	0.00198366	-	-10565.6	2132.58	7.29162e-07	116103	alcoholfreq.baseline	Soft-ImpAll	6	Soft-ImpAll:6	0.0161662	0.0449711744256535
227	-	Base	1	0.000361738	0.00188223	0.00152049	-	-7481.12	2141.76	0.00047828	116103	alcoholfreq.baseline	Soft-ImpAll	7	Soft-ImpAll:7	0.0120635	0.0299861565880549
228	-	Base	1	0.000466267	0.00234321	0.00187695	-	-8369.08	2110.02	7.3135e-05	116103	alcoholfreq.baseline	Soft-ImpAll	8	Soft-ImpAll:8	0.0184354	0.0252919383360274
229	-	Base	1	0.000802034	0.00262222	0.00182019	-	-11075	2128.38	1.96728e-07	116103	alcoholfreq.baseline	Soft-ImpAll	9	Soft-ImpAll:9	0.0155093	0.0517131011715551
230	-	Base	1	0.000470922	0.00246541	0.00199449	-	-8384.77	2103.28	6.71924e-05	116103	alcoholfreq.baseline	Soft-ImpAll	10	Soft-ImpAll:10	0.0155551	0.030274443751567
231	-	Base	1	0.000428818	0.00184061	0.0014118	-	3904.68	1026.8	0.00014334	116103	alcoholfreq.baseline	GPpsy	1	GPpsy:1	0.00759726	0.0564437705172654
232	-	Base	1	0.000632943	0.00161425	0.000981311	-	4766.43	1031.77	3.85803e-06	116103	alcoholfreq.baseline	GPpsy	2	GPpsy:2	0.0032396	0.195376898382516
233	-	Base	1	0.000393694	0.00295322	0.00255953	-	3752.03	1028.94	0.000266242	116103	alcoholfreq.baseline	GPpsy	3	GPpsy:3	0.0129498	0.0304015506030981
234	-	Base	1	0.000237589	0.00138347	0.00114588	-	2914.85	1029.98	0.00465723	116103	alcoholfreq.baseline	GPpsy	4	GPpsy:4	0.0185382	0.012816184958626
235	-	Base	1	0.00077036	0.00220958	0.00143922	-	5181.4	1016.27	3.44345e-07	116103	alcoholfreq.baseline	GPpsy	5	GPpsy:5	0.00873459	0.0881964694393211
236	-	Base	1	0.000194424	0.00217808	0.00198366	-	2618.86	1022.44	0.0104295	116103	alcoholfreq.baseline	GPpsy	6	GPpsy:6	0.0113631	0.017110119597645
237	-	Base	1	0.000206763	0.00172726	0.00152049	-	2706.18	1024.84	0.00827992	116103	alcoholfreq.baseline	GPpsy	7	GPpsy:7	0.00726266	0.0284693211578127
238	-	Base	1	0.000275926	0.00215287	0.00187695	-	3118.54	1022.17	0.00228335	116103	alcoholfreq.baseline	GPpsy	8	GPpsy:8	0.0144098	0.019148496162334
239	-	Base	1	0.000302129	0.00212232	0.00182019	-	3267.23	1023.28	0.0014098	116103	alcoholfreq.baseline	GPpsy	9	GPpsy:9	0.0126278	0.0239257036063289
240	-	Base	1	9.79105e-05	0.0020924	0.00199449	-	1841.56	1013.29	0.0691636	116103	alcoholfreq.baseline	GPpsy	10	GPpsy:10	0.00556706	0.0175874698673986
241	-	Base	1	0.00103849	0.00245029	0.0014118	-	7806.1	1318.67	3.25707e-09	116103	alcoholfreq.baseline	MTAG.Envs	1	MTAG.Envs:1	0.0103528	0.100310061046287
242	-	Base	1	0.00186499	0.0028463	0.000981311	-	10472.9	1319.88	2.17417e-15	116103	alcoholfreq.baseline	MTAG.Envs	2	MTAG.Envs:2	0.00537623	0.346895501122534
243	-	Base	1	0.00108811	0.00364764	0.00255953	-	7899.12	1302.55	1.3391e-09	116103	alcoholfreq.baseline	MTAG.Envs	3	MTAG.Envs:3	0.0152979	0.0711280633289536
244	-	Base	1	0.000702077	0.00184795	0.00114588	-	6361.04	1307.25	1.14405e-06	116103	alcoholfreq.baseline	MTAG.Envs	4	MTAG.Envs:4	0.0172472	0.0407067234101767
245	-	Base	1	0.00140148	0.0028407	0.00143922	-	8381.97	1218.5	6.13603e-12	106880	alcoholfreq.baseline	MTAG.Envs	5	MTAG.Envs:5	0.00527737	0.265564097268147
246	-	Base	1	0.00128033	0.00326399	0.00198366	-	8324.08	1265.72	4.88451e-11	112754	alcoholfreq.baseline	MTAG.Envs	6	MTAG.Envs:6	0.0106388	0.120345339699966
247	-	Base	1	0.000771681	0.00229217	0.00152049	-	6709.45	1314.86	3.36525e-07	116103	alcoholfreq.baseline	MTAG.Envs	7	MTAG.Envs:7	0.0129106	0.0597711183058882
248	-	Base	1	0.000687208	0.00256415	0.00187695	-	6227.52	1293.15	1.47275e-06	116103	alcoholfreq.baseline	MTAG.Envs	8	MTAG.Envs:8	0.0173059	0.0397094632466384
249	-	Base	1	0.00113445	0.00295463	0.00182019	-	8246.14	1332.26	6.10129e-10	116103	alcoholfreq.baseline	MTAG.Envs	9	MTAG.Envs:9	0.011762	0.0964504335997279
250	-	Base	1	0.00137858	0.00337306	0.00199449	-	8699.23	1274.82	9.01046e-12	116103	alcoholfreq.baseline	MTAG.Envs	10	MTAG.Envs:10	0.0169655	0.0812578468067549
251	-	Base	1	9.22961e-05	0.00150409	0.0014118	-	1991.04	1128.75	0.0777524	116103	alcoholfreq.baseline	MTAG.FamilyHistory	1	MTAG.FamilyHistory:1	0.00739916	0.0124738618978371
252	-	Base	1	0.000236414	0.00121773	0.000981311	-	3124.78	1106.99	0.00476363	111248	alcoholfreq.baseline	MTAG.FamilyHistory	2	MTAG.FamilyHistory:2	0.00332641	0.0710718161621688
253	-	Base	1	0.000166191	0.00272572	0.00255953	-	2661.6	1123.55	0.0178459	116103	alcoholfreq.baseline	MTAG.FamilyHistory	3	MTAG.FamilyHistory:3	0.00835418	0.0198931552827447
254	-	Base	1	3.27499e-05	0.00117863	0.00114588	-	1171.8	1115.36	0.29345	116103	alcoholfreq.baseline	MTAG.FamilyHistory	4	MTAG.FamilyHistory:4	0.0130457	0.00251039806219674
255	-	Base	1	0.000265602	0.00170482	0.00143922	-	3170.77	1059.43	0.00276524	106880	alcoholfreq.baseline	MTAG.FamilyHistory	5	MTAG.FamilyHistory:5	0.00342996	0.0774358884651716
256	-	Base	1	8.15708e-05	0.00206523	0.00198366	-	1859.34	1120.76	0.0971266	116103	alcoholfreq.baseline	MTAG.FamilyHistory	6	MTAG.FamilyHistory:6	0.01253	0.00651003990422985
257	-	Base	1	5.43611e-06	0.00152593	0.00152049	-	492.221	1149.73	0.668567	116103	alcoholfreq.baseline	MTAG.FamilyHistory	7	MTAG.FamilyHistory:7	0.00650301	0.000835937512013667
258	-	Base	1	3.43133e-05	0.00191126	0.00187695	-	1222.98	1136.86	0.282048	116103	alcoholfreq.baseline	MTAG.FamilyHistory	8	MTAG.FamilyHistory:8	0.015891	0.00215929142281795
259	-	Base	1	1.59755e-05	0.00183616	0.00182019	-	839.133	1143.08	0.462894	116103	alcoholfreq.baseline	MTAG.FamilyHistory	9	MTAG.FamilyHistory:9	0.0117421	0.00136053176178026
260	-	Base	1	3.91772e-05	0.00203366	0.00199449	-	1240.21	1078.83	0.250322	111159	alcoholfreq.baseline	MTAG.FamilyHistory	10	MTAG.FamilyHistory:10	0.00740486	0.00529074148599703
261	-	Base	1	0.000839865	0.00225166	0.0014118	-	5309.11	997.388	1.02713e-07	116103	alcoholfreq.baseline	MTAG.Multitraits	1	MTAG.Multitraits:1	0.0134844	0.0622841950698585
262	-	Base	1	0.00150661	0.00248792	0.000981311	-	7022.67	984.882	1.02043e-12	111248	alcoholfreq.baseline	MTAG.Multitraits	2	MTAG.Multitraits:2	0.00596853	0.252425639143977
263	-	Base	1	0.000797567	0.0033571	0.00255953	-	5122.92	986.847	2.10156e-07	116103	alcoholfreq.baseline	MTAG.Multitraits	3	MTAG.Multitraits:3	0.0209125	0.0381382904961148
264	-	Base	1	0.00057128	0.00171716	0.00114588	-	4294.75	978.506	1.14175e-05	116103	alcoholfreq.baseline	MTAG.Multitraits	4	MTAG.Multitraits:4	0.0255137	0.0223911075226251
265	-	Base	1	0.0012879	0.00272711	0.00143922	-	5993.33	908.921	4.34761e-11	106880	alcoholfreq.baseline	MTAG.Multitraits	5	MTAG.Multitraits:5	0.00707515	0.182031476364459
266	-	Base	1	0.000771624	0.00275528	0.00198366	-	4884.34	956.921	3.33953e-07	112754	alcoholfreq.baseline	MTAG.Multitraits	6	MTAG.Multitraits:6	0.0171257	0.0450564940411195
267	-	Base	1	0.000543664	0.00206416	0.00152049	-	4243.19	990.809	1.85269e-05	116103	alcoholfreq.baseline	MTAG.Multitraits	7	MTAG.Multitraits:7	0.0156206	0.0348042968900042
268	-	Base	1	0.000484366	0.00236131	0.00187695	-	3997.01	988.716	5.29732e-05	116103	alcoholfreq.baseline	MTAG.Multitraits	8	MTAG.Multitraits:8	0.0225282	0.0215004305714615
269	-	Base	1	0.000844187	0.00266438	0.00182019	-	5257.8	984.867	9.42764e-08	113372	alcoholfreq.baseline	MTAG.Multitraits	9	MTAG.Multitraits:9	0.0194289	0.0434500666532845
270	-	Base	1	0.00052756	0.00252205	0.00199449	-	4023.43	953.518	2.45418e-05	111159	alcoholfreq.baseline	MTAG.Multitraits	10	MTAG.Multitraits:10	0.0157119	0.0335770976139105
271	-	Base	1	0.000977552	0.00702532	0.00604776	-	-15474.5	3257.56	2.03073e-06	116103	alevels.baseline	Auto-ImpOnly	1	Auto-ImpOnly:1	0.00732606	0.133434888603151
272	-	Base	1	0.000888516	0.00763866	0.00675014	-	-14683.7	3235.48	5.6703e-06	116103	alevels.baseline	Auto-ImpOnly	2	Auto-ImpOnly:2	0.0019489	0.455906408743394
273	-	Base	1	0.00186958	0.00818059	0.00631101	-	-21487.9	3263.36	4.56162e-11	116103	alevels.baseline	Auto-ImpOnly	3	Auto-ImpOnly:3	0.0148448	0.125941743910326
